112	 179
 Node#	 Xpos	 Ypos	 Bit	OI	BL	MaxI	PrefD	Skew	Kurtosis	
4706	10.92	0.26	0	0.056	245	497	85.05	0.390	-0.285	
4707	10.92	0.52	0	0.032	275	501	86.13	0.467	-0.155	
4708	10.92	0.78	0	0.076	278	601	107.78	1.067	0.766	
4709	10.92	1.04	0	0.171	297	967	87.20	1.037	0.502	
4710	10.92	1.30	0	0.096	308	592	116.94	0.643	0.771	
4711	10.92	1.56	0	0.059	258	511	93.76	0.418	-0.160	
4712	10.92	1.82	0	0.060	267	517	88.14	0.357	-0.337	
4713	10.92	2.08	0	0.046	257	509	86.68	0.265	-0.584	
4714	10.92	2.34	0	0.045	268	530	68.36	-0.057	-0.855	
4715	10.92	2.60	0	0.038	260	522	81.94	0.064	-0.753	
4716	10.92	2.86	0	0.039	259	525	82.02	0.001	-0.759	
4717	10.92	3.12	0	0.049	257	530	75.06	-0.167	-0.822	
4718	10.92	3.38	0	0.056	266	549	78.77	-0.110	-0.832	
4719	10.92	3.64	0	0.055	279	545	92.96	0.371	-0.661	
4720	10.92	3.90	0	0.055	281	545	76.08	-0.012	-0.519	
4721	10.92	4.16	0	0.061	264	548	79.63	-0.239	-0.968	
4722	10.92	4.42	1	0.306	314	1912	174.77	2.544	5.175	
4723	10.92	4.68	0	0.041	329	600	127.09	-0.332	0.487	
4724	10.92	4.94	0	0.009	296	559	80.79	-0.144	-0.505	
4725	10.92	5.20	1	0.574	814	8436	130.51	1.076	-0.301	
4726	10.92	5.46	1	0.484	2696	14292	134.25	0.377	-1.383	
4727	10.92	5.72	1	0.607	3178	25565	135.59	0.609	-1.212	
4728	10.92	5.98	1	0.638	1993	28956	134.97	0.840	-0.629	
4729	10.92	6.24	1	0.592	2125	18519	130.48	0.669	-0.950	
4730	10.92	6.50	1	0.768	863	36666	128.91	1.660	1.811	
4731	10.92	6.76	0	0.067	250	528	119.04	-0.394	0.630	
4732	10.92	7.02	0	0.050	263	534	119.74	-0.503	0.487	
4733	10.92	7.28	0	0.039	265	514	127.63	-0.234	-0.038	
4734	10.92	7.54	0	0.085	255	523	136.43	-0.378	-0.094	
4735	10.92	7.80	1	0.784	1273	54402	153.58	1.392	0.812	
4736	10.92	8.06	1	0.650	3159	36266	151.90	0.639	-1.168	
4737	10.92	8.32	1	0.569	2760	27554	159.46	0.417	-1.307	
4738	10.92	8.58	1	0.584	2772	29144	155.30	0.403	-1.496	
4739	10.92	8.84	1	0.534	3716	26947	158.92	0.516	-1.177	
4740	10.92	9.10	1	0.596	3318	28303	157.51	0.602	-1.069	
4741	10.92	9.36	1	0.650	2552	35921	163.43	0.861	-0.588	
4742	10.92	9.62	1	0.731	608	12765	163.47	1.950	2.980	
4743	10.92	9.88	0	0.130	275	556	153.25	0.470	-0.010	
4744	10.92	10.14	1	0.522	3678	36863	82.73	1.275	0.600	
4745	10.92	10.40	0	0.144	303	644	115.23	0.342	-0.468	
4746	10.92	10.66	0	0.076	250	459	143.81	0.022	0.064	
4747	10.92	10.92	0	0.068	241	466	143.01	-0.116	0.256	
4748	10.92	11.18	0	0.081	217	455	136.45	-0.089	0.564	
4749	10.92	11.44	0	0.062	230	463	134.30	-0.038	0.444	
4750	10.92	11.70	0	0.073	218	461	143.00	-0.035	0.308	
4751	10.92	11.96	0	0.081	219	465	141.00	-0.085	0.139	
4752	10.92	12.22	0	0.077	220	462	138.01	-0.063	-0.035	
4753	10.92	12.48	0	0.090	204	451	139.88	-0.211	-0.086	
4754	10.92	12.74	0	0.082	210	458	142.04	-0.235	-0.040	
4755	10.92	13.00	0	0.095	211	468	138.09	-0.231	-0.292	
4756	10.92	13.26	0	0.096	207	466	139.96	-0.190	-0.383	
4757	10.92	13.52	0	0.085	240	507	145.52	-0.171	-0.513	
4758	10.92	13.78	0	0.083	305	614	143.46	-0.163	-0.552	
4759	10.92	14.04	0	0.120	218	541	142.93	-0.242	-0.840	
4760	10.92	14.30	1	0.653	287	4511	155.19	1.637	1.351	
4761	10.92	14.56	1	0.838	685	51240	158.10	0.787	-1.081	
4762	10.92	14.82	1	0.858	490	49223	166.11	1.219	-0.187	
4763	10.92	15.08	1	0.869	490	38336	0.07	1.844	2.325	
4764	10.92	15.34	1	0.834	556	21926	176.95	1.363	0.478	
4765	10.92	15.60	1	0.865	566	39956	0.38	1.663	1.618	
4766	10.92	15.86	1	0.900	462	56594	0.46	2.027	2.861	
4767	10.92	16.12	1	0.876	562	44638	6.75	2.185	3.778	
4768	10.92	16.38	1	0.820	577	29218	5.12	1.912	2.301	
4769	10.92	16.64	1	0.836	621	31992	10.19	1.448	0.797	
4770	10.92	16.90	1	0.731	1140	36827	170.96	1.068	-0.132	
4771	10.92	17.16	1	0.659	2604	42474	164.39	0.686	-0.944	
4772	10.92	17.42	1	0.274	2915	10793	162.47	0.150	-1.393	
4773	10.92	17.68	1	0.390	3532	12609	2.35	0.543	-1.183	
4774	10.92	17.94	1	0.339	10808	34784	122.83	0.268	-1.449	
4775	10.92	18.20	1	0.546	7478	48569	141.76	1.022	-0.378	
4776	10.92	18.46	1	0.500	6134	37446	159.77	0.450	-0.927	
4777	10.92	18.72	1	0.311	9845	34795	161.01	0.504	-0.734	
4778	10.92	18.98	1	0.306	11273	35905	157.25	0.538	-0.802	
4779	10.92	19.24	1	0.221	10239	27493	173.47	0.020	-1.511	
4780	10.92	19.50	1	0.096	14036	25835	71.52	0.229	-0.720	
4781	10.92	19.76	1	0.083	12468	25666	79.24	0.625	-0.555	
4782	10.92	20.02	1	0.217	9619	29505	79.16	0.764	-0.081	
4783	10.92	20.28	1	0.184	10249	25060	97.93	-0.062	-0.958	
4784	10.92	20.54	1	0.131	8907	22241	60.73	-0.085	-0.970	
4785	10.92	20.80	1	0.319	7480	26602	52.45	0.317	-1.403	
4786	10.92	21.06	1	0.375	5527	25532	54.42	0.530	-0.941	
4787	10.92	21.32	1	0.321	6650	24827	61.47	0.316	-0.874	
4788	10.92	21.58	1	0.186	7348	23806	76.26	0.686	0.172	
4789	10.92	21.84	1	0.130	7884	21348	134.78	0.175	-0.817	
4790	10.92	22.10	1	0.185	7595	19967	105.52	0.350	-0.954	
4791	10.92	22.36	1	0.130	6261	17537	105.21	0.233	-0.887	
4792	10.92	22.62	1	0.139	6742	16171	59.36	-0.362	-0.958	
4793	10.92	22.88	1	0.237	6032	16557	57.60	0.384	-1.093	
4794	10.92	23.14	1	0.303	4408	16153	66.83	0.550	-1.132	
4795	10.92	23.40	1	0.217	8722	27145	63.20	0.371	-1.262	
4796	10.92	23.66	1	0.439	4356	23581	37.12	0.590	-0.912	
4797	10.92	23.92	1	0.261	3422	12032	39.60	0.364	-0.769	
4798	10.92	24.18	1	0.290	2741	8602	38.66	0.183	-1.433	
4799	10.92	24.44	1	0.202	1701	4411	42.06	0.065	-0.563	
4800	10.92	24.70	1	0.109	311	541	102.34	0.362	-1.119	
4801	10.92	24.96	1	0.062	218	348	59.88	0.890	0.142	
4802	10.92	25.22	1	0.106	220	354	46.48	0.599	-0.474	
4803	10.92	25.48	1	0.068	307	424	48.30	0.845	-0.056	
4804	10.92	25.74	1	0.085	321	450	44.84	0.431	-0.874	
4805	10.92	26.00	1	0.088	310	471	41.39	0.711	-0.480	
4806	10.92	26.26	1	0.108	244	409	40.37	0.660	-0.399	
4807	10.92	26.52	1	0.117	221	380	34.15	0.711	-0.640	
4808	10.92	26.78	1	0.128	242	399	33.10	0.611	-0.846	
4809	10.92	27.04	1	0.119	216	366	35.57	0.548	-0.594	
4810	10.92	27.30	1	0.082	353	505	31.19	0.705	-0.684	
4811	10.92	27.56	1	0.109	246	402	25.71	0.664	-1.064	
4812	10.92	27.82	1	0.096	294	454	26.06	0.899	-0.242	
4813	10.92	28.08	1	0.083	324	456	25.05	1.130	0.401	
4814	10.92	28.34	1	0.073	324	469	29.62	0.615	-0.161	
4815	10.92	28.60	1	0.071	303	453	32.61	0.667	-0.007	
4816	10.92	28.86	1	0.102	444	889	26.78	0.559	-0.870	
4817	11.18	0.00	0	0.069	302	595	86.88	-0.082	-0.072	
4818	11.18	0.26	0	0.049	267	495	90.92	0.468	-0.306	
4819	11.18	0.52	0	0.049	249	484	81.32	0.478	-0.343	
4820	11.18	0.78	0	0.085	496	874	43.70	0.223	-0.630	
4821	11.18	1.04	0	0.055	271	511	88.54	0.889	0.425	
4822	11.18	1.30	0	0.054	266	506	89.96	0.674	0.407	
4823	11.18	1.56	0	0.072	333	593	40.20	-0.334	-0.191	
4824	11.18	1.82	0	0.056	259	502	88.06	0.507	0.050	
4825	11.18	2.08	0	0.037	274	533	75.54	0.007	-0.557	
4826	11.18	2.34	0	0.048	276	531	99.62	0.384	-0.472	
4827	11.18	2.60	0	0.071	269	586	92.02	0.195	-0.899	
4828	11.18	2.86	0	0.058	263	544	86.71	-0.003	-0.988	
4829	11.18	3.12	0	0.055	292	549	47.24	-0.144	-0.758	
4830	11.18	3.38	0	0.015	322	607	112.81	0.216	-0.925	
4831	11.18	3.64	0	0.050	270	552	78.14	-0.062	-0.900	
4832	11.18	3.90	0	0.058	275	527	88.17	0.167	-0.857	
4833	11.18	4.16	0	0.077	297	604	90.64	0.236	-0.785	
4834	11.18	4.42	0	0.097	321	771	112.01	-0.400	-0.599	
4835	11.18	4.68	0	0.043	267	546	89.25	-0.302	-0.822	
4836	11.18	4.94	0	0.005	283	499	118.14	-0.144	-0.617	
4837	11.18	5.20	0	0.007	290	491	15.23	-0.238	-0.177	
4838	11.18	5.46	1	0.247	498	1614	129.42	1.183	0.707	
4839	11.18	5.72	1	0.490	2962	18344	132.68	0.569	-1.079	
4840	11.18	5.98	1	0.565	3980	29455	131.99	0.478	-1.324	
4841	11.18	6.24	1	0.567	2596	18094	134.32	0.578	-1.240	
4842	11.18	6.50	1	0.625	2676	29131	127.80	0.954	-0.251	
4843	11.18	6.76	1	0.683	669	12495	127.61	1.562	1.399	
4844	11.18	7.02	0	0.059	336	632	108.82	-0.576	0.249	
4845	11.18	7.28	0	0.036	252	519	121.06	-0.600	0.290	
4846	11.18	7.54	0	0.018	276	542	120.14	-0.411	-0.173	
4847	11.18	7.80	0	0.022	315	549	88.84	0.058	-0.525	
4848	11.18	8.06	0	0.085	268	598	144.21	-0.341	-0.028	
4849	11.18	8.32	1	0.827	887	55556	155.24	1.423	0.710	
4850	11.18	8.58	1	0.687	2096	34654	155.88	0.931	-0.519	
4851	11.18	8.84	1	0.613	2170	22747	159.57	0.516	-1.158	
4852	11.18	9.10	1	0.545	2973	18141	162.20	0.542	-1.175	
4853	11.18	9.36	1	0.554	2763	19694	159.80	0.592	-1.155	
4854	11.18	9.62	1	0.526	3110	18260	161.27	0.415	-1.287	
4855	11.18	9.88	1	0.591	2724	23655	163.70	0.625	-1.017	
4856	11.18	10.14	1	0.398	3084	14807	157.63	0.625	-0.930	
4857	11.18	10.40	1	0.656	1038	27975	159.50	1.279	0.500	
4858	11.18	10.66	1	0.580	338	5921	165.36	2.554	5.533	
4859	11.18	10.92	0	0.102	244	484	146.62	0.007	-0.398	
4860	11.18	11.18	0	0.096	243	453	147.23	-0.125	-0.409	
4861	11.18	11.44	0	0.094	235	463	146.68	-0.103	-0.345	
4862	11.18	11.70	0	0.087	225	458	145.93	0.047	-0.218	
4863	11.18	11.96	0	0.091	217	464	143.35	-0.080	-0.200	
4864	11.18	12.22	0	0.085	217	454	145.32	-0.041	-0.327	
4865	11.18	12.48	0	0.085	209	448	141.48	-0.226	-0.161	
4866	11.18	12.74	0	0.104	224	487	141.47	-0.167	-0.568	
4867	11.18	13.00	0	0.083	211	467	139.46	-0.310	-0.372	
4868	11.18	13.26	0	0.093	214	458	144.48	-0.217	-0.542	
4869	11.18	13.52	0	0.092	220	488	142.74	-0.164	-0.626	
4870	11.18	13.78	0	0.098	251	513	142.28	-0.280	-0.935	
4871	11.18	14.04	0	0.103	219	493	146.88	-0.279	-0.845	
4872	11.18	14.30	0	0.103	215	507	144.89	-0.264	-0.767	
4873	11.18	14.56	0	0.103	227	523	141.79	-0.232	-0.932	
4874	11.18	14.82	1	0.597	239	6276	157.56	2.753	6.451	
4875	11.18	15.08	1	0.918	419	61097	166.99	1.654	1.221	
4876	11.18	15.34	1	0.872	605	61697	175.10	1.013	-0.604	
4877	11.18	15.60	1	0.877	676	63931	179.54	1.070	-0.528	
4878	11.18	15.86	1	0.846	717	62904	5.33	0.953	-0.618	
4879	11.18	16.12	1	0.844	751	55279	6.91	0.774	-1.111	
4880	11.18	16.38	1	0.854	782	54037	5.63	0.853	-0.948	
4881	11.18	16.64	1	0.846	802	47629	5.82	0.957	-0.713	
4882	11.18	16.90	1	0.840	922	51084	2.00	1.015	-0.559	
4883	11.18	17.16	1	0.713	2568	51027	160.75	0.735	-0.999	
4884	11.18	17.42	1	0.675	2815	57767	148.28	1.053	-0.395	
4885	11.18	17.68	1	0.522	3232	25360	176.09	0.437	-1.127	
4886	11.18	17.94	1	0.449	6599	33297	164.81	0.340	-1.594	
4887	11.18	18.20	1	0.219	11674	35565	152.40	0.126	-0.983	
4888	11.18	18.46	1	0.302	11555	34543	152.28	0.489	-1.201	
4889	11.18	18.72	1	0.359	9517	39002	147.84	0.616	-0.638	
4890	11.18	18.98	1	0.326	9962	37027	138.74	0.724	-0.895	
4891	11.18	19.24	1	0.346	10108	36403	107.74	0.561	-0.451	
4892	11.18	19.50	1	0.296	10004	37525	81.03	0.703	-0.707	
4893	11.18	19.76	1	0.359	9065	32286	61.71	0.409	-1.208	
4894	11.18	20.02	1	0.371	10063	31405	53.57	0.461	-1.226	
4895	11.18	20.28	1	0.440	7935	32601	52.95	0.468	-1.207	
4896	11.18	20.54	1	0.543	5944	31222	60.04	0.506	-1.392	
4897	11.18	20.80	1	0.506	6069	32005	50.23	0.716	-0.928	
4898	11.18	21.06	1	0.560	3437	33036	44.95	0.732	-0.725	
4899	11.18	21.32	1	0.518	3645	28289	49.96	0.720	-0.771	
4900	11.18	21.58	1	0.380	6126	24135	42.73	0.488	-1.107	
4901	11.18	21.84	1	0.249	5338	25301	65.66	0.108	-1.075	
4902	11.18	22.10	1	0.237	4198	13515	31.33	0.842	0.027	
4903	11.18	22.36	1	0.387	2855	11697	42.16	0.384	-1.023	
4904	11.18	22.62	1	0.281	3624	11641	46.90	-0.119	-1.219	
4905	11.18	22.88	1	0.304	7454	24102	53.99	0.373	-1.114	
4906	11.18	23.14	1	0.370	5941	27662	62.59	0.715	-0.743	
4907	11.18	23.40	1	0.422	3970	20649	39.39	0.540	-0.936	
4908	11.18	23.66	1	0.455	3297	16689	32.50	0.486	-1.248	
4909	11.18	23.92	1	0.444	2983	16924	27.34	0.394	-1.091	
4910	11.18	24.18	1	0.280	2783	10711	30.66	0.564	-0.531	
4911	11.18	24.44	1	0.195	2037	4468	26.83	0.590	-0.512	
4912	11.18	24.70	1	0.189	416	801	89.89	0.079	-1.583	
4913	11.18	24.96	1	0.093	267	452	72.70	0.480	-0.831	
4914	11.18	25.22	1	0.090	202	332	51.82	0.693	-0.231	
4915	11.18	25.48	1	0.068	316	456	45.54	0.785	0.342	
4916	11.18	25.74	1	0.079	332	484	42.54	0.696	-0.209	
4917	11.18	26.00	1	0.087	312	449	37.48	0.667	-0.534	
4918	11.18	26.26	1	0.099	260	412	37.78	0.698	-0.722	
4919	11.18	26.52	1	0.112	205	362	34.29	0.844	-0.279	
4920	11.18	26.78	1	0.130	222	385	28.96	0.759	-0.589	
4921	11.18	27.04	1	0.123	202	357	32.20	0.775	-0.388	
4922	11.18	27.30	1	0.071	373	523	33.29	0.494	-0.626	
4923	11.18	27.56	1	0.091	246	376	25.76	0.834	-0.323	
4924	11.18	27.82	1	0.084	311	448	23.43	0.981	0.024	
4925	11.18	28.08	1	0.059	361	499	15.37	0.941	0.201	
4926	11.18	28.34	1	0.068	345	486	29.56	1.155	1.361	
4927	11.18	28.60	1	0.056	309	462	29.63	0.986	1.062	
4928	11.18	28.86	1	0.014	492	910	49.56	-0.296	-0.319	
4929	11.44	0.00	0	0.050	244	482	79.70	0.243	-0.565	
4930	11.44	0.26	0	0.060	244	502	85.74	0.399	-0.362	
4931	11.44	0.52	0	0.139	263	581	51.99	0.852	-0.280	
4932	11.44	0.78	0	0.060	246	491	85.23	0.592	-0.092	
4933	11.44	1.04	0	0.068	309	573	90.65	0.663	-0.128	
4934	11.44	1.30	0	0.073	274	532	88.08	0.556	-0.109	
4935	11.44	1.56	0	0.068	415	688	71.89	0.309	-0.501	
4936	11.44	1.82	0	0.046	284	534	94.82	0.417	0.120	
4937	11.44	2.08	0	0.060	265	515	83.93	0.372	-0.006	
4938	11.44	2.34	0	0.067	267	512	88.21	0.372	-0.199	
4939	11.44	2.60	0	0.047	309	548	97.69	0.516	-0.066	
4940	11.44	2.86	0	0.044	270	555	54.52	-0.253	-0.578	
4941	11.44	3.12	0	0.060	270	540	85.62	0.115	-0.859	
4942	11.44	3.38	0	0.071	274	556	83.56	0.076	-1.028	
4943	11.44	3.64	0	0.074	277	553	85.28	0.153	-0.943	
4944	11.44	3.90	0	0.041	316	583	87.21	0.185	-1.197	
4945	11.44	4.16	0	0.071	300	582	95.10	0.166	-1.053	
4946	11.44	4.42	0	0.051	338	613	95.86	0.221	-0.289	
4947	11.44	4.68	0	0.051	284	522	88.08	-0.234	-0.710	
4948	11.44	4.94	0	0.055	294	561	67.00	-0.475	-0.655	
4949	11.44	5.20	0	0.089	330	653	99.57	1.157	1.336	
4950	11.44	5.46	0	0.050	274	528	118.41	0.166	-0.093	
4951	11.44	5.72	1	0.719	1014	26783	129.09	1.883	2.301	
4952	11.44	5.98	1	0.433	4314	20078	129.36	0.525	-1.291	
4953	11.44	6.24	1	0.577	3722	28191	127.64	0.699	-1.032	
4954	11.44	6.50	1	0.544	1932	11294	130.81	0.631	-1.214	
4955	11.44	6.76	1	0.645	3074	32108	127.39	0.687	-1.083	
4956	11.44	7.02	0	0.090	262	523	124.33	0.272	0.728	
4957	11.44	7.28	0	0.040	253	504	119.37	-0.383	0.432	
4958	11.44	7.54	0	0.035	260	514	133.28	-0.650	0.263	
4959	11.44	7.80	0	0.023	264	515	139.56	-0.425	-0.407	
4960	11.44	8.06	0	0.029	260	502	135.98	-0.521	0.054	
4961	11.44	8.32	0	0.048	263	503	139.89	-0.351	0.177	
4962	11.44	8.58	0	0.127	267	648	146.47	-0.030	-0.366	
4963	11.44	8.84	1	0.749	1559	53134	152.67	1.541	1.470	
4964	11.44	9.10	1	0.594	3160	30371	159.78	0.568	-1.130	
4965	11.44	9.36	1	0.589	2005	16083	162.87	0.712	-0.837	
4966	11.44	9.62	1	0.565	1939	15902	162.26	0.702	-0.941	
4967	11.44	9.88	1	0.519	1717	14563	162.47	0.349	-1.427	
4968	11.44	10.14	1	0.375	2212	9151	162.67	0.254	-1.359	
4969	11.44	10.40	1	0.467	2123	10250	164.29	0.465	-1.245	
4970	11.44	10.66	1	0.526	1922	12517	163.35	0.819	-0.533	
4971	11.44	10.92	1	0.686	1908	32395	163.03	1.031	-0.264	
4972	11.44	11.18	1	0.767	1373	47984	165.03	1.556	1.325	
4973	11.44	11.44	1	0.772	512	15801	164.72	2.168	3.534	
4974	11.44	11.70	0	0.110	234	476	148.69	-0.080	-0.614	
4975	11.44	11.96	0	0.096	240	455	144.71	-0.077	-0.581	
4976	11.44	12.22	0	0.099	228	450	146.52	-0.068	-0.541	
4977	11.44	12.48	0	0.098	217	453	145.13	-0.091	-0.420	
4978	11.44	12.74	0	0.090	222	449	143.90	-0.067	-0.361	
4979	11.44	13.00	0	0.088	213	458	141.39	-0.071	-0.501	
4980	11.44	13.26	0	0.095	210	460	141.79	-0.191	-0.459	
4981	11.44	13.52	0	0.092	208	466	145.84	-0.183	-0.577	
4982	11.44	13.78	0	0.077	264	542	147.72	-0.143	-0.785	
4983	11.44	14.04	0	0.014	368	674	75.95	0.076	-0.828	
4984	11.44	14.30	0	0.081	223	497	142.50	-0.385	-0.593	
4985	11.44	14.56	0	0.093	217	515	148.13	-0.325	-0.605	
4986	11.44	14.82	0	0.091	236	529	147.39	-0.291	-0.582	
4987	11.44	15.08	0	0.096	244	573	152.74	0.069	-0.610	
4988	11.44	15.34	0	0.103	224	528	143.91	-0.255	-0.689	
4989	11.44	15.60	0	0.101	222	539	161.49	0.114	-0.576	
4990	11.44	15.86	0	0.087	223	517	160.47	-0.141	-0.355	
4991	11.44	16.12	0	0.078	227	508	161.97	-0.271	-0.191	
4992	11.44	16.38	0	0.068	240	515	159.44	-0.333	-0.125	
4993	11.44	16.64	0	0.059	236	516	159.91	-0.369	0.214	
4994	11.44	16.90	0	0.036	252	526	160.35	-0.560	0.611	
4995	11.44	17.16	0	0.059	238	526	154.34	-0.712	0.601	
4996	11.44	17.42	1	0.762	1689	41038	144.64	0.981	-0.622	
4997	11.44	17.68	1	0.316	1986	7406	136.30	0.345	-1.269	
4998	11.44	17.94	1	0.299	10371	38198	153.11	0.345	-1.004	
4999	11.44	18.20	1	0.296	13064	41172	116.31	0.994	0.087	
5000	11.44	18.46	1	0.286	9651	31807	128.92	0.189	-1.094	
5001	11.44	18.72	1	0.174	11399	32203	118.90	0.216	-0.382	
5002	11.44	18.98	1	0.305	11068	34904	103.72	0.715	-0.757	
5003	11.44	19.24	1	0.312	10510	34089	91.92	0.563	-0.985	
5004	11.44	19.50	1	0.322	8479	29949	66.65	-0.165	-1.402	
5005	11.44	19.76	1	0.495	6028	38882	57.90	0.887	-0.547	
5006	11.44	20.02	1	0.459	5938	37673	44.39	0.428	-1.108	
5007	11.44	20.28	1	0.308	8888	29090	56.32	0.228	-1.221	
5008	11.44	20.54	1	0.564	4730	34710	51.48	0.623	-1.003	
5009	11.44	20.80	1	0.499	5490	27195	58.09	0.396	-1.566	
5010	11.44	21.06	1	0.504	4153	25365	41.30	0.831	-0.593	
5011	11.44	21.32	1	0.470	2661	17544	33.18	0.835	-0.525	
5012	11.44	21.58	1	0.354	2539	9076	23.12	0.537	-1.259	
5013	11.44	21.84	1	0.313	3375	10279	33.41	0.426	-1.158	
5014	11.44	22.10	1	0.329	3434	12528	37.95	0.430	-1.213	
5015	11.44	22.36	1	0.332	3474	13023	49.04	0.103	-1.230	
5016	11.44	22.62	1	0.121	4529	12964	60.25	0.153	-0.819	
5017	11.44	22.88	1	0.336	4920	19010	42.21	0.378	-1.247	
5018	11.44	23.14	1	0.317	3910	12887	29.00	0.249	-1.339	
5019	11.44	23.40	1	0.473	2860	12491	32.53	0.580	-1.232	
5020	11.44	23.66	1	0.453	2444	13588	25.14	0.656	-0.985	
5021	11.44	23.92	1	0.461	2593	14399	26.55	0.505	-1.260	
5022	11.44	24.18	1	0.309	4017	14484	17.21	0.830	-0.039	
5023	11.44	24.44	1	0.239	3013	7445	11.43	0.006	-1.255	
5024	11.44	24.70	1	0.073	426	717	36.56	0.191	-0.948	
5025	11.44	24.96	1	0.042	250	441	36.54	-0.189	-1.206	
5026	11.44	25.22	1	0.066	235	347	49.66	0.789	-0.027	
5027	11.44	25.48	1	0.072	273	423	52.03	0.956	0.905	
5028	11.44	25.74	1	0.072	363	529	44.08	0.709	-0.420	
5029	11.44	26.00	1	0.092	313	476	39.46	0.531	-0.937	
5030	11.44	26.26	1	0.095	266	425	38.72	0.761	-0.567	
5031	11.44	26.52	1	0.115	197	351	36.42	0.682	-0.525	
5032	11.44	26.78	1	0.123	180	338	30.77	0.879	-0.150	
5033	11.44	27.04	1	0.122	187	325	31.60	0.711	-0.373	
5034	11.44	27.30	1	0.105	190	321	19.00	0.996	-0.606	
5035	11.44	27.56	1	0.086	210	338	18.05	1.821	2.566	
5036	11.44	27.82	1	0.045	348	466	28.07	0.436	-0.748	
5037	11.44	28.08	1	0.023	379	539	44.09	0.724	1.269	
5038	11.44	28.34	1	0.056	383	511	48.66	0.083	-0.890	
5039	11.44	28.60	1	0.049	362	533	33.91	0.669	0.476	
5040	11.44	28.86	1	0.062	548	717	79.87	-0.493	-0.105	
5041	11.70	0.00	0	0.046	269	519	92.96	0.404	-0.101	
5042	11.70	0.26	0	0.090	321	614	102.84	0.762	0.300	
5043	11.70	0.52	0	0.023	463	945	52.76	-0.143	-0.373	
5044	11.70	0.78	0	0.155	266	710	73.46	1.389	1.433	
5045	11.70	1.04	0	0.059	250	489	86.57	0.643	0.212	
5046	11.70	1.30	0	0.070	275	534	93.16	0.658	0.080	
5047	11.70	1.56	0	0.060	285	543	91.63	0.473	0.065	
5048	11.70	1.82	0	0.069	285	577	83.04	0.141	-0.560	
5049	11.70	2.08	0	0.061	253	503	87.48	0.448	0.070	
5050	11.70	2.34	0	0.074	274	538	86.50	0.267	-0.281	
5051	11.70	2.60	0	0.074	253	508	88.46	0.225	-0.531	
5052	11.70	2.86	0	0.060	260	504	85.54	0.227	-0.499	
5053	11.70	3.12	0	0.049	262	515	89.19	0.177	-0.505	
5054	11.70	3.38	0	0.049	274	530	88.38	0.267	-0.573	
5055	11.70	3.64	0	0.064	281	545	90.58	0.302	-0.747	
5056	11.70	3.90	0	0.068	292	558	92.06	0.382	-0.857	
5057	11.70	4.16	0	0.198	309	786	106.75	1.620	1.720	
5058	11.70	4.42	0	0.051	346	591	80.64	0.020	-1.046	
5059	11.70	4.68	0	0.078	345	665	92.79	-0.307	-0.581	
5060	11.70	4.94	0	0.038	294	523	91.84	-0.284	-0.329	
5061	11.70	5.20	0	0.113	284	621	94.57	0.497	-0.278	
5062	11.70	5.46	0	0.035	298	556	91.86	-0.505	-0.353	
5063	11.70	5.72	0	0.049	283	560	108.40	0.102	-0.365	
5064	11.70	5.98	1	0.684	2311	48382	123.79	1.328	0.514	
5065	11.70	6.24	1	0.373	3930	16198	131.21	0.389	-1.345	
5066	11.70	6.50	1	0.523	2989	22175	128.19	0.537	-1.096	
5067	11.70	6.76	1	0.569	2127	16553	127.40	0.754	-0.737	
5068	11.70	7.02	1	0.705	3050	51352	128.37	1.083	-0.176	
5069	11.70	7.28	0	0.028	297	528	130.55	0.509	0.754	
5070	11.70	7.54	0	0.039	251	489	123.20	-0.369	0.625	
5071	11.70	7.80	0	0.038	241	484	133.82	-0.647	0.397	
5072	11.70	8.06	0	0.027	250	497	128.30	-0.738	0.583	
5073	11.70	8.32	0	0.033	256	491	138.44	-0.498	0.163	
5074	11.70	8.58	0	0.051	247	480	141.88	-0.340	0.154	
5075	11.70	8.84	0	0.027	293	484	145.41	-0.117	-0.084	
5076	11.70	9.10	0	0.101	263	577	148.56	-0.509	-0.281	
5077	11.70	9.36	1	0.722	1798	36942	153.44	1.136	-0.007	
5078	11.70	9.62	1	0.332	10020	32741	161.97	0.056	-1.436	
5079	11.70	9.88	1	0.488	3727	20718	172.74	0.313	-1.367	
5080	11.70	10.14	1	0.419	2277	9911	159.92	0.447	-1.316	
5081	11.70	10.40	1	0.493	2124	14612	160.68	0.432	-1.324	
5082	11.70	10.66	1	0.462	2077	9818	166.23	0.628	-0.963	
5083	11.70	10.92	1	0.377	1262	6484	162.76	0.285	-1.459	
5084	11.70	11.18	1	0.451	1857	9820	163.39	0.387	-1.392	
5085	11.70	11.44	1	0.472	2024	11318	164.91	0.355	-1.415	
5086	11.70	11.70	1	0.664	1683	24056	164.54	0.792	-0.824	
5087	11.70	11.96	1	0.778	1049	41011	163.52	1.350	0.689	
5088	11.70	12.22	1	0.493	346	3014	159.96	2.021	3.329	
5089	11.70	12.48	0	0.116	231	465	145.02	-0.092	-0.883	
5090	11.70	12.74	0	0.112	227	458	145.93	-0.135	-0.874	
5091	11.70	13.00	0	0.108	222	473	143.91	-0.130	-0.735	
5092	11.70	13.26	0	0.083	223	461	138.26	-0.177	-0.582	
5093	11.70	13.52	0	0.077	269	517	156.73	-0.159	-0.767	
